group,reading,freq,source
𓐠𓏤𓏲𓏭𓏛𓀁𓅯𓄿𓋹𓈖𓐍􄾽𓏛𓀀,swt-pꜣ-ꜥnḫ,1,Ramses
𓐠𓏤𓏲𓏭􄾽𓀁,swt,1,Ramses
𓐠𓏤𓐍𓏭𓅮𓏭𓈖𓄿𓈉,sḫpn,1,Ramses
𓐠𓏤𓐎𓏏𓏤𓈉,sꜣ-wḥꜣ.t,1,Ramses
𓐠𓏤𓐎𓏏𓏤𓌙𓈉𓊖,sꜣ-wḥꜣ.t,3,Ramses
𓐠𓏤𓐠𓏤,sꜣsꜣ,1,Ramses
𓐠𓏤𓐠𓏤𓏴𓂡,sꜣsꜣ,1,AES
𓐠𓏤􄾽,sꜣ,1,Ramses
𓐠𓏤􄾽𓏯,st,1,Ramses
𓐠𓏤􋕾,sꜣ,1,AES
𓐠𓏪,sꜣ.w,1,Ramses
𓐠󼶫󼶫𓀁,sꜣꞽ.t,1,Ramses
𓐡𓂋𓅱,ḥr,1,Ramses
𓐡𓏏𓇋𓇋𓏥,ḥry.t,1,Ramses
𓐡𓏏𓉐𓆱𓊖,ṯꜣr.t,2,AES+Ramses
𓐡𓏏𓏥,ḥry.t,1,Ramses
𓐢,ꜥpr.w,7,AES
𓐢𓀀𓏪,ꜥpr.w,1,AES
𓐢𓂋,ꜥpr,4,AES
𓐢𓂋,ꜥpr.w,1,AES
𓐢𓂋𓅱𓀀𓏥,ꜥpr.w,1,Ramses
𓐢𓂋𓅱𓏛,ꜥpr,1,Ramses
𓐢𓂋𓅱𓏛𓏥,ꜥpr,1,Ramses
𓐢𓂋𓅱𓏛𓏪,ꜥpr,1,Ramses
𓐢𓂋𓏏,ꜥpr.t,3,AES
𓐢𓂋𓏏,ꜥpr,1,AES
𓐢𓂋𓏏𓈒𓏥,ꜥpr,1,Ramses
𓐢𓂋𓏏𓊬,ꜥpr.t,1,AES
𓐢𓂋𓏏𓏌𓏤,ꜥpr.t,1,AES
𓐢𓂋𓏏𓏛,ꜥpr,1,Ramses
𓐢𓂋𓏏𓏛𓎢𓏲𓀀,ꜥpr.kwꞽ,1,Ramses
𓐢𓂋𓏛,ꜥpr,46,AES+Ramses
𓐢𓂋𓏛,ꜥpr.tw,2,Ramses
𓐢𓂋𓏛,ꜥpr.tꞽ,1,Ramses
𓐢𓂋𓏛𓁐,ꜥpr,1,AES
𓐢𓂋𓏛𓂧𓎼𓄿𓏭𓂋𓏤𓌙𓀀,ꜥpr-dgr,1,Ramses
𓐢𓂋𓏛𓃀𓂝𓏭𓈇𓏤𓀀,ꜥpr-bꜥr,1,Ramses
𓐢𓂋𓏛𓇋𓄿𓏭𓂋𓏤𓂽𓊖,ꜥpr-ꞽr,1,Ramses
𓐢𓂋𓏛𓈒𓏥,ꜥpr,2,Ramses
𓐢𓂋𓏛𓈖,ꜥpr,1,AES
𓐢𓂋𓏛𓍘𓇋,ꜥpr.tꞽ,2,Ramses
𓐢𓂋𓏛𓍘𓇋,ꜥpr.tw,2,Ramses
𓐢𓂋𓏛𓍘𓇋,ꜥpr,1,AES
𓐢𓂋𓏛𓍘𓇋𓀀,ꜥpr.tꞽ,1,AES
𓐢𓂋𓏛𓎡,ꜥpr.kwꞽ,1,Ramses
𓐢𓂋𓏛𓎡𓅱𓀱,ꜥpr.kwꞽ,1,Ramses
𓐢𓂋𓏛𓎡𓅱􂷱,ꜥpr.kwꞽ,1,Ramses
𓐢𓂋𓏛𓏏𓏲,ꜥpr.tw,2,Ramses
𓐢𓂋𓏛𓏏𓏲,ꜥpr.tꞽ,1,Ramses
𓐢𓂋𓏛𓏤,ꜥpr,1,Ramses
𓐢𓂋𓏛𓏲𓏏,ꜥpr,1,AES
𓐢𓂋𓏭,ꜥpr,2,AES
𓐢𓂋𓏲𓈒𓏥,ꜥpr,2,Ramses
𓐢𓂋𓏲𓏛,ꜥpr,1,Ramses
𓐢𓂋𓏲𓏛𓏴𓂡,ꜥpr,1,Ramses
𓐢𓂝𓂋,ꜥpr,9,AES
𓐢𓂝𓂋𓏏,ꜥpr.t,2,AES
𓐢𓂝𓂋𓏏,ꜥpr,1,AES
𓐢𓂝𓂋𓏏𓍘,ꜥpr,1,AES
𓐢𓂝𓂋𓏛,ꜥpr,2,AES+Ramses
𓐢𓊪𓏏,ꜥpr.t,1,AES
𓐢𓌕,sšr,1,AES
𓐢𓏏,ꜥpr.t,1,AES
𓐢𓏏𓇳𓎟,ꜥpr.t,1,AES
𓐢𓏛𓎡𓅱𓇋,ꜥpr.kwꞽ,1,Ramses
𓐢𓏛𓏥,ꜥpr,1,Ramses
𓐢𓏤𓂋𓏛,ꜥpr,1,Ramses
𓐢􄾽𓏛,ꜥpr,1,Ramses
𓐣,wḏꜥ,9,AES+Ramses
𓐣𓀜𓀀,wḏꜥ,1,AES
𓐣𓂝,wḏꜥ,1,AES
𓐣𓂝𓇋𓇋𓏏𓈙,wḏꜥ.ꞽt,1,AES
𓐣𓂝𓏛,wḏꜥ,5,AES
𓐣𓂝𓏝,wḏꜥ,1,AES
𓐣𓃀𓂋𓂧𓊹,wḏb-rd,1,AES
𓐣𓅱𓂝,wḏꜥ,1,AES
𓐣𓅱𓏴,wḏꜥ.w,1,AES
𓐣𓅿,wḏꜥ,1,AES
𓐣𓆄𓏏𓏛,wḏꜥ-mꜣꜥ.t,1,AES
𓐣𓇋𓇋𓏏𓆇,wḏꜥ.ꞽt,9,AES
𓐣𓇋𓇋𓏏𓇢,wḏꜥ.ꞽt,2,AES
𓐣𓇢,wḏꜥ.w,1,AES
𓐣𓊤𓏝,wḏꜥ,1,AES
𓐣𓌃𓏝,wḏꜥ,1,AES
𓐣𓌃𓏤𓏫,wḏꜥ.w-mdw,1,AES
𓐣𓌃𓐫𓅓𓊨𓊨𓊨𓀻𓈖𓉐,ꞽm.ꞽ-rꜥ-ḫnt.ꞽw-š-pr-ꜥꜣ,1,AES
𓐣𓌪,wḏꜥ,1,AES
𓐣𓌪𓂡,wḏꜥ,1,AES
𓐣𓏏𓏛𓁐,wḏꜥ.t,1,AES
𓐣𓏛,wḏꜥ,5,AES+Ramses
𓐣𓏛𓀜,wḏꜥ,2,AES+Ramses
𓐣𓏤,wḏꜥ.w,4,AES
𓐣𓏤𓈒𓏥,wḏꜥ.ꞽt,1,AES
𓐣𓏥𓏌𓏤𓂋𓇋𓇋𓏏𓏥𓐎,wḏꜥ.w,1,AES
𓐣𓏴,wḏꜥ,1,AES
𓐣󼶫󼶫,wḏꜥ,1,Ramses
𓐤𓌃𓂧𓏏𓀁,wḏꜥ,1,AES
𓐥,mḏd,9,AES
𓐥𓂧,mḏd,1,AES
𓐥𓂧𓀜,mḏd,1,AES
𓐥𓂧𓏤,mḏd,1,AES
𓐥𓆓𓂧􅗭,mḏd,2,AES
𓐥𓆓𓏛𓈖,mḏd,1,AES
𓐥𓈖,mḏd,1,AES
𓐥𓏏𓏥,ꞽšd.t,1,AES
𓐥􅗭,mḏd,1,AES
𓐧,smꜣ,1,AES
𓐧,smꜣ.tꞽ,1,AES
𓐧𓀀,smꜣ,1,AES
𓐨𓀐𓏥,sbꞽ,1,AES
𓐩,nḏ,36,AES+Ramses
𓐩𓀜,nḏ,2,AES
𓐩𓁷,nḏ.t-ḥr,1,AES
𓐩𓂣,nḏ,1,AES
𓐩𓄿𓇋𓇋𓏏𓈖𓈖𓈖𓈘𓈇𓏤,nḏꜣ.t,1,Ramses
𓐩𓅱,nḏ,1,AES
𓐩𓆑𓀜,nḏ,1,Ramses
𓐩𓆑𓀜𓂻,nḏ,1,Ramses
𓐩𓆓,nḏ,1,AES
𓐩𓆓𓏌,nḏ,1,AES
𓐩𓆓𓏌𓏛,nḏ,1,Ramses
𓐩𓆓𓏏,nḏ.wt,1,AES
𓐩𓆓𓏏𓂋𓏤,nḏ.wt-rꜥ,1,AES
𓐩𓆓𓏏󼻘,nḏ.t,1,Ramses
𓐩𓈖,nḏ,1,AES
𓐩𓈖,nḏ.t-ḥr,1,AES
𓐩𓈖𓁷,nḏ.t-ḥr,1,AES
𓐩𓋴𓈖𓆓𓅾,snḏ,1,AES
𓐩𓌽,nḏ,1,Ramses
𓐩𓏌,nḏ,7,AES+Ramses
𓐩𓏌𓀁,nḏ,95,AES+Ramses
𓐩𓏌𓀁,ꞽ.nḏ,1,Ramses
𓐩𓏌𓀁𓂋𓏤𓅆,nḏ,1,AES
𓐩𓏌𓀁𓈖,nḏ,1,AES
𓐩𓏌𓀁𓏏𓏲,nḏ,1,AES
𓐩𓏌𓀜,nḏ,53,AES+Ramses
𓐩𓏌𓀜𓈖,nḏ,1,AES
𓐩𓏌𓀜𓍘𓇋,nḏ,2,AES
𓐩𓏌𓀜𓏏𓏲,nḏ,1,AES
𓐩𓏌𓀜𓏪,nḏ,2,AES
𓐩𓏌𓂝,nḏ,136,AES
𓐩𓏌𓂝𓍘𓇋,nḏ,1,AES
𓐩𓏌𓂝𓐍𓂋,nḏ,2,AES
𓐩𓏌𓂡,nḏ,14,AES+Ramses
𓐩𓏌𓂡,nḏty,3,Ramses
𓐩𓏌𓂡𓊮,nḏ,1,AES
𓐩𓏌𓂧,nḏ,1,AES
𓐩𓏌𓂧𓏭𓀁𓈖,nḏ,1,AES
𓐩𓏌𓅱𓏏𓀁𓏥𓂋𓏤𓀁,nḏw.t-rꜣ,1,Ramses
𓐩𓏌𓅱𓏏𓂋𓏤,nḏw.t-rꜣ,1,Ramses
𓐩𓏌𓆓𓏛,nḏ,3,AES+Ramses
𓐩𓏌𓆓𓏛𓁷𓂋𓏤,nḏ.t-ḥr,2,AES+Ramses
𓐩𓏌𓇋𓇋𓈖𓈖𓈖𓈘􄾽𓏤,nḏy-mw,1,Ramses
𓐩𓏌𓇋𓇋󼶫𓀜󼶫󼶫,nḏ,1,Ramses
𓐩𓏌𓇣𓏏𓏭𓌽𓏥,nḏ,1,Ramses
𓐩𓏌𓈋,nwḏ.w,1,AES
𓐩𓏌𓊌𓀓,nḏ,1,AES
𓐩𓏌𓌾𓏥,nḏ,1,Ramses
𓐩𓏌𓍱,nḏ,5,AES
𓐩𓏌𓏏,nḏty,1,Ramses
𓐩𓏌𓏏𓀁,nḏ,10,AES+Ramses
𓐩𓏌𓏏𓀜,nḏ,4,AES
𓐩𓏌𓏏𓂡,nḏ,1,AES
𓐩𓏌𓏏𓂡,nḏty,1,Ramses
𓐩𓏌𓏏𓂧𓏭𓀁,nḏ,1,AES
𓐩𓏌𓏏𓌾𓏥,nḏ,1,Ramses
𓐩𓏌𓏏𓏏,nḏty,1,Ramses
𓐩𓏌𓏏𓏏𓏭𓀁,nḏ,1,AES
𓐩𓏌𓏏𓏤𓏤𓂡,nḏty,1,Ramses
𓐩𓏌𓏏𓏥𓏴𓂡,nḏ.tw,1,Ramses
𓐩𓏌𓏏𓏭,nḏty,4,Ramses
𓐩𓏌𓏏𓏭,nḏ,1,Ramses
𓐩𓏌𓏏𓏭𓀁,nḏ,4,AES
𓐩𓏌𓏏𓏭𓀁𓇋𓏏𓆑𓅆𓆑,nḏ-ꞽtꞽ=f,1,AES
𓐩𓏌𓏏𓏭𓀁𓈖,nḏ,1,AES
𓐩𓏌𓏏𓏭𓀜,nḏ,4,AES
𓐩𓏌𓏏𓏭𓀜𓅆,nḏ.tꞽ,2,AES
𓐩𓏌𓏏𓏭𓀜𓈖,nḏ,1,AES
𓐩𓏌𓏏𓏭𓂡,nḏty,14,Ramses
𓐩𓏌𓏏𓏭𓌾𓏥,nḏ.t,1,AES
𓐩𓏌𓏏𓏭𓏛,nḏty,2,Ramses
𓐩𓏌𓏏􄾽𓈒𓏥,nḏ.w,1,Ramses
𓐩𓏌𓏏􍣡,nḏty,1,Ramses
𓐩𓏌𓏏􍣡𓀰,nḏty,1,Ramses
𓐩𓏌𓏛,nḏ,5,AES+Ramses
𓐩𓏌𓏛𓅡𓏤𓅆𓏫,nḏ.w-bꜣ.w,1,AES
𓐩𓏌𓏤𓀁𓅓𓊪𓏏𓇯,nḏ-m-p.t,1,Ramses
𓐩𓏌𓏭𓂋𓏤𓀁,nḏw.t-rꜣ,1,Ramses
𓐩𓏌𓏭𓏛,nḏ,1,AES
𓐩𓏌𓏲𓀁,nḏ,3,AES+Ramses
𓐩𓏌𓏲𓀁𓏫,nḏ,1,Ramses
𓐩𓏌𓏲𓀜,nḏ,1,AES
𓐩𓏌𓏲𓌾𓏥,nḏ,2,Ramses
𓐩𓏌𓏲𓏏𓌾𓏥,nḏ,2,Ramses
𓐩𓏌𓏲𓏏𓏭𓏭𓅆,nḏty,1,Ramses
𓐩𓏌𓏲𓏛,nḏ,1,AES
𓐩𓏌𓏲𓏛𓀜,nḏ,2,AES
𓐩𓏌𓏲𓏭𓂋𓀁𓏛,nḏw.t-rꜣ,1,Ramses
𓐩𓏌𓏲𓏭𓂋𓏤𓀁,nḏw.t-rꜣ,1,Ramses
𓐩𓏌𓏲𓏭𓂋𓏤𓀁𓏫,nḏw.t-rꜣ,2,Ramses
𓐩𓏌𓏲𓏭𓂋𓏤𓀁𓏫,nḏ-rꜣ,1,Ramses
𓐩𓏌𓏲󼻘𓀜,nḏ,1,Ramses
𓐩𓏌𓏴𓂡,nḏ,1,Ramses
𓐩𓏌𓐩𓏌,nḏnḏ,1,AES
𓐩𓏌𓐩𓏌𓀁,nḏnḏ,44,AES+Ramses
𓐩𓏌𓐩𓏌𓀁,nḏ,1,AES
𓐩𓏌𓐩𓏌𓀁,nḏty,1,Ramses
𓐩𓏌𓐩𓏌𓀁𓂋𓏤𓀁,nḏnḏ-rꜣ,1,Ramses
𓐩𓏌𓐩𓏌𓀁𓈖,nḏnḏ.n,1,Ramses
𓐩𓏌𓐩𓏌𓀁𓏏𓏲,nḏnḏ,2,AES+Ramses
𓐩𓏌𓐩𓏌𓀁𓏏𓏲,nḏnḏ.tw,1,Ramses
𓐩𓏌𓐩𓏌𓀁𓏥,nḏnḏ.tw,1,Ramses
𓐩𓏌𓐩𓏌𓀁𓏪,nḏnḏ,1,Ramses
𓐩𓏌𓐩𓏌𓀁𓏫,nḏnḏ,5,Ramses
𓐩𓏌𓐩𓏌𓀁𓏫,nḏnḏ.w,1,Ramses
𓐩𓏌𓐩𓏌𓇋𓇋𓀁,nḏnḏy,1,Ramses
𓐩𓏌𓐩𓏌𓏏𓏭𓀁,nḏnḏ,2,Ramses
𓐩𓏌𓐩𓏌𓏏𓏭𓀁𓏏𓏲,nḏnḏ,1,Ramses
𓐩𓏌𓐩𓏌𓏏𓏭𓀁𓏫,nḏnḏ,1,Ramses
𓐩𓏌𓐩𓏌𓏏󷓀𓀁,nḏnḏ,1,Ramses
𓐩𓏌𓐩𓏌𓏛𓀁,nḏnḏ,1,Ramses
𓐩𓏌𓐩𓏌𓏭𓄑𓀁,nḏnḏ,4,AES+Ramses
𓐩𓏌󼶫𓏛,nḏ,1,Ramses
𓐩𓏏,nḏ.t-ḥr,1,AES
𓐩𓏏𓁷,nḏ.t-ḥr,7,AES
𓐩𓏏𓁷𓂋,nḏ.t-ḥr,2,AES
𓐩𓏏𓁷𓂘,nḏ.t-ḥr,1,AES
𓐩𓏏𓆑,nḏ-ꞽtꞽ=f,1,AES
𓐩𓏏𓏭𓏛,nḏ.tꞽ,1,AES
𓐩𓏛,nḏ,1,AES
𓐩𓏤𓏥,nḏ.w,1,AES
𓐩𓏲𓀜,nḏ,1,AES
𓐩𓏲𓏏,nḏ.tꞽ,1,AES
𓐩𓏲󷓀,nḏ,1,Ramses
𓐩󼶫𓏏𓏛𓀜𓏏𓏲,nḏ,1,Ramses
𓐩󼶫𓐩󼶫𓀁,nḏnḏ,1,Ramses
𓐩󼶫󼶫󼶫𓀜,nḏ,2,Ramses
𓐩󼶫󼶫􄾽𓀜,nḏ,1,Ramses
𓐩􄾽𓐩𓏌󼶫󼶫,nḏnḏ,1,Ramses
𓐪,qdw.t,72,Ramses
𓐪,qd.t,11,AES+Ramses
𓐪,qd,4,AES+Ramses
𓐪,1/64,1,AES
𓐪𓀨,qd,1,Ramses
𓐪𓀨𓈖,qd,1,AES
𓐪𓂧,qdw.t,1,Ramses
𓐪𓂧𓀨,qd,1,AES
𓐪𓂧𓂂𓏥,qdw.t,1,Ramses
𓐪𓂧𓂧𓍘𓇋,qd.tꞽ,1,Ramses
𓐪𓂧𓂧𓏌𓁹,qdd,1,AES
𓐪𓂧𓂧𓏌𓁼,qdd,1,Ramses
𓐪𓂧𓂧𓏌𓂻𓏫,qdꞽ.t,1,Ramses
𓐪𓂧𓂧𓏌𓏲𓁹𓏥,qdd,1,AES
𓐪𓂧𓂷𓂡,qdw.t,2,Ramses
𓐪𓂧𓂻,qd,2,AES
𓐪𓂧𓃀𓇋𓇋𓈅𓏤,qdby,1,Ramses
𓐪𓂧𓅓𓂝𓈉,qdnꜣ,2,AES
𓐪𓂧𓅱𓏏𓂷𓂡,qdw.t,1,Ramses
𓐪𓂧𓆑𓂷𓂡,qdf,1,AES
𓐪𓂧𓆑𓄿𓏲𓏛𓏥,qdf.w,1,Ramses
𓐪𓂧𓇋𓇋𓍼𓏤,qdw.t,1,Ramses
𓐪𓂧𓇋𓇋𓏭𓆱,qdy,1,Ramses
𓐪𓂧𓇳𓆑𓇋𓇋,qdfꞽ,1,AES
𓐪𓂧𓈒𓁹,qd,1,AES
𓐪𓂧𓈒𓁻,qdd,1,AES
𓐪𓂧𓈒𓈖,qd,1,AES
𓐪𓂧𓈒𓏛𓄓𓋴,n.ꞽ-sw-qd,1,AES
𓐪𓂧𓈒𓏝,qd,4,AES
𓐪𓂧𓈒󼍁𓈖,qd.n,1,Ramses
𓐪𓂧𓈖𓂧𓈖𓈖𓄿𓌙𓀀,qḏn-dnn,3,Ramses
𓐪𓂧𓈖𓄓𓋴,n.ꞽ-sw-qd,1,AES
𓐪𓂧𓈖𓏌𓏲𓏭𓂻,qdi,1,AES
𓐪𓂧𓈖𓏌𓏲𓏭𓂻,qd,1,Ramses
𓐪𓂧𓈙𓅱𓌙,qdš,1,Ramses
𓐪𓂧𓈙𓅱𓌙𓈉,qdš,2,Ramses
𓐪𓂧𓈙𓈉,qdš,52,Ramses
𓐪𓂧𓈙𓌙𓈉,qdš,11,Ramses
𓐪𓂧𓈙𓌙𓈉,qdnꜣ,1,AES
𓐪𓂧𓈙𓏏𓏯𓅆,qdš,1,Ramses
𓐪𓂧𓈚,qdš,1,Ramses
𓐪𓂧𓈚𓏭𓌙𓈉,qdš,1,Ramses
𓐪𓂧𓈚𓏲𓌙𓈉,qdš,1,Ramses
𓐪𓂧𓏌,qd,5,AES+Ramses
𓐪𓂧𓏌,qdw.t,1,Ramses
𓐪𓂧𓏌𓀢𓀜𓅱𓀀𓏥,qd,1,AES
𓐪𓂧𓏌𓀨,qd,2,AES
𓐪𓂧𓏌𓀨𓂝𓈖,qd,1,AES
𓐪𓂧𓏌𓁹,qdd,1,Ramses
𓐪𓂧𓏌𓁻,qdd,1,AES
𓐪𓂧𓏌𓂷𓂡,qdw.t,2,Ramses
𓐪𓂧𓏌𓂻𓉐𓏤𓅆,qdꞽ.t,1,Ramses
𓐪𓂧𓏌𓅓𓈉,qdnꜣ,1,AES
𓐪𓂧𓏌𓇋𓇋𓍼󷓀𓏥,qdw.t,1,Ramses
𓐪𓂧𓏌𓈉,qdy,5,Ramses
𓐪𓂧𓏌𓈓,qdw.t,1,Ramses
𓐪𓂧𓏌𓈖􈈙,qd,1,AES
𓐪𓂧𓏌𓏛,qd,27,AES+Ramses
𓐪𓂧𓏌𓏛,qdi,2,AES
𓐪𓂧𓏌𓏛𓀭,qd,1,Ramses
𓐪𓂧𓏌𓏛𓀾,qd,1,AES
𓐪𓂧𓏌𓏛𓀾𓏥,qd,1,AES
𓐪𓂧𓏌𓏛𓂾𓂻,qdꞽ.t,1,Ramses
𓐪𓂧𓏌𓏛𓊌𓏥,qd.wt,1,Ramses
𓐪𓂧𓏌𓏛𓏥,qd,3,AES+Ramses
𓐪𓂧𓏌𓏛𓏫,qd,2,AES+Ramses
𓐪𓂧𓏌𓏛𓏱,qd,1,AES
𓐪𓂧𓏌𓏛󷓀􄾽𓏤􄾽,qd,1,Ramses
𓐪𓂧𓏌𓏝,qd,2,AES
𓐪𓂧𓏌𓏝,qdw.w,1,AES
𓐪𓂧𓏌𓏭,qd,3,AES
𓐪𓂧𓏌𓏭𓀀,qdy,1,Ramses
𓐪𓂧𓏌𓏭𓂻,qd,1,AES
𓐪𓂧𓏌𓏯,qdw.t,1,Ramses
𓐪𓂧𓏌𓏲,qdw.t,10,Ramses
𓐪𓂧𓏌𓏲,qdy,1,Ramses
𓐪𓂧𓏌𓏲𓀨,qd.w,1,AES
𓐪𓂧𓏌𓏲𓀨𓀜𓏛,qd,1,Ramses
𓐪𓂧𓏌𓏲𓀨𓀜󷓀,qd,1,Ramses
𓐪𓂧𓏌𓏲𓀨𓏏𓊖,qd.t,1,Ramses
𓐪𓂧𓏌𓏲𓀨𓏛𓀜,qd,1,Ramses
𓐪𓂧𓏌𓏲𓀨𓏛𓀜𓀀𓏥,qd.w,2,AES+Ramses
𓐪𓂧𓏌𓏲𓁺,qdd,2,AES
𓐪𓂧𓏌𓏲𓁺,qd,1,Ramses
𓐪𓂧𓏌𓏲𓁻,qd.t,7,AES+Ramses
𓐪𓂧𓏌𓏲𓁻,qdd,4,AES+Ramses
𓐪𓂧𓏌𓏲𓁻,qd,3,Ramses
𓐪𓂧𓏌𓏲𓁻,nqdd,1,AES
𓐪𓂧𓏌𓏲𓁻󷓀,qd.t,1,AES
𓐪𓂧𓏌𓏲𓁻󷓀,qd,1,Ramses
𓐪𓂧𓏌𓏲𓂷𓂡,qdw.t,49,Ramses
𓐪𓂧𓏌𓏲𓂷𓂡,qd,2,Ramses
𓐪𓂧𓏌𓏲𓂷𓂡,qdnw,1,Ramses
𓐪𓂧𓏌𓏲𓂷𓂡𓏥,qdw.t,4,Ramses
𓐪𓂧𓏌𓏲𓂻,qdi,2,AES
𓐪𓂧𓏌𓏲𓂻,qd,1,Ramses
𓐪𓂧𓏌𓏲𓂾𓂻𓊗𓏮,qdqd,1,Ramses
𓐪𓂧𓏌𓏲𓂾𓂻𓏥,qdi,1,AES
𓐪𓂧𓏌𓏲𓂾𓂻𓏥,qdꞽ.t,1,Ramses
𓐪𓂧𓏌𓏲𓊅,qd,1,Ramses
𓐪𓂧𓏌𓏲𓊅𓈇𓏤,qd.w,1,AES
𓐪𓂧𓏌𓏲𓊌𓏥,qd.wt,1,Ramses
𓐪𓂧𓏌𓏲𓌙𓈉,qdy,3,Ramses
𓐪𓂧𓏌𓏲𓌙𓈉,qdnꜣ,2,AES
𓐪𓂧𓏌𓏲𓏊,qd,3,Ramses
𓐪𓂧𓏌𓏲𓏏𓏛,qd,1,Ramses
𓐪𓂧𓏌𓏲𓏛,qd,11,AES+Ramses
𓐪𓂧𓏌𓏲𓏛,qdw.t,4,Ramses
𓐪𓂧𓏌𓏲𓏛,mꞽ-qd,2,AES+Ramses
𓐪𓂧𓏌𓏲𓏛𓀀𓏥,qdw.wt,1,Ramses
𓐪𓂧𓏌𓏲𓏛𓀜,qdw.t,1,Ramses
𓐪𓂧𓏌𓏲𓏛𓁻,qd.t,1,AES
𓐪𓂧𓏌𓏲𓏛𓏥,qd,4,AES+Ramses
𓐪𓂧𓏌𓏲𓏛𓏥,qdw.wt,4,Ramses
𓐪𓂧𓏌𓏲𓏛𓏥,qdw.t,1,Ramses
𓐪𓂧𓏌𓏲𓏛𓏫,qd,1,Ramses
𓐪𓂧𓏌𓏲󼶫𓂷𓂡,qdw.t,1,Ramses
𓐪𓂧𓏌𓏲􄱪𓀜,qd,1,Ramses
𓐪𓂧𓏌𓏲􄾽𓀨𓏛,ꞽ.qd,1,Ramses
𓐪𓂧𓏌𓏲􄾽𓏛,mꞽ-qd,1,Ramses
𓐪𓂧𓏌𓏲􎻚𓏭,qdqd,1,Ramses
𓐪𓂧𓏌󷓀,qdw.t,1,Ramses
𓐪𓂧𓏌󼶫,qdw.t,1,Ramses
𓐪𓂧𓏌󼶫𓂋𓏤𓈖𓄿𓌙𓀀,qd-rꜣ-nꜣ,1,Ramses
𓐪𓂧𓏌󼶫𓂷𓂡,qdw.t,1,Ramses
𓐪𓂧𓏌󼶫𓂷𓂡𓏫,qdw.t,1,Ramses
𓐪𓂧𓏌󼶫󼶫𓁻𓏥,qd.wt,2,Ramses
𓐪𓂧𓏌󼶫󼶫𓂷𓂡,qdw.t,2,Ramses
𓐪𓂧𓏌􄾽,qdw.t,2,Ramses
𓐪𓂧𓏌􅗭,qdw.w,1,AES
𓐪𓂧𓏌􅗭𓏥,qd,1,AES
𓐪𓂧𓏏,qd.t,1,Ramses
𓐪𓂧𓏏𓂷𓂡,qdw.t,1,Ramses
𓐪𓂧𓏏𓆮,qd.t,1,Ramses
𓐪𓂧𓏏𓊌,qd.t,3,Ramses
𓐪𓂧𓏏𓊌𓏥,qd.t,1,AES
𓐪𓂧𓏏𓌙𓈉,qdy,1,Ramses
𓐪𓂧𓏏𓏝𓏏,qd,1,AES
𓐪𓂧𓏏𓏯,qd.t,5,Ramses
𓐪𓂧𓏏𓏯𓌙𓈉,qdy,1,Ramses
𓐪𓂧𓏏𓏯𓏋,qd.t,1,Ramses
𓐪𓂧𓏏𓏯𓏯􄾽,qdw.t,1,Ramses
𓐪𓂧𓏏󷓀,qdw.t,2,Ramses
𓐪𓂧𓏛,qd,2,AES+Ramses
𓐪𓂧𓏛,qdw.t,1,Ramses
𓐪𓂧𓏝,qd,1,AES
𓐪𓂧𓏭𓁻,qd,2,Ramses
𓐪𓂧𓏭𓁻,qd.t,1,Ramses
𓐪𓂧𓏭𓁻,qd.wt,1,Ramses
𓐪𓂧𓏭𓂧𓏭𓃒𓏥,qdd,1,Ramses
𓐪𓂧𓏭𓂾𓂻,qd,1,Ramses
𓐪𓂧𓏭𓄿𓐍𓏏𓏏𓏛𓏥𓏏𓆑,qd-ḥr-ꜣḫ.t.f,1,Ramses
𓐪𓂧𓏭𓇋𓇋𓁻,qd.wt,3,Ramses
𓐪𓂧𓏭𓇋𓇋𓁻,qd.t,1,Ramses
𓐪𓂧𓏭𓇋𓇋𓏏𓏛,qd.ꞽt,1,AES
𓐪𓂧𓏭𓇋𓇋𓏏𓏛,qdꞽ.t,1,Ramses
𓐪𓂧𓏭𓈉,qdy,8,Ramses
𓐪𓂧𓏭𓊌𓏥,qd.wt,1,Ramses
𓐪𓂧𓏭𓌙,qdy,1,Ramses
𓐪𓂧𓏭𓌙𓈉,qdy,15,Ramses
𓐪𓂧𓏲𓁻,qd,1,Ramses
𓐪𓂧𓏲𓂷𓂡,qdw.t,6,Ramses
𓐪𓂧𓏲𓂷𓂡𓏫,qdw.t,1,Ramses
𓐪𓂧󷓀𓏛,qdw.t,2,Ramses
𓐪𓂧󻷑,qd,1,AES
𓐪𓂧󼶫𓂷𓂡,qdw.t,5,Ramses
𓐪𓂧󼶫𓂷𓂡𓐍𓏏𓏛󼶫󼶫𓆑𓀀,qd-ḥr-ꜣḫ.t.f,1,Ramses
𓐪𓂧󼶫󼶫𓂷𓂡,qdw.t,3,Ramses
𓐪𓂧󼶫󼶫𓂷𓂡𓏪,qdw.t,1,Ramses
𓐪𓂷𓂡,qdw.t,2,Ramses
𓐪𓇳𓂧𓈖𓄓𓋴,n.ꞽ-sw-qd,1,AES
𓐪𓈋𓏲𓏱,ḏw-qd,7,AES
𓐪𓈎𓂧𓈒,qd,1,AES
𓐪𓊈,qd,4,AES
𓐪𓋴𓂧𓇳,n.ꞽ-sw-qd,2,AES
𓐪𓋴𓊖,n.ꞽ-sw-qd,1,AES
𓐪𓌸𓂋𓂋𓅱,mrr-qd,1,AES
